symbol,side,entry_time,entry_price,exit_time,exit_price,reason,pnl,label
BTC/USDT,LONG,2025-07-17 23:20:00,119553.8,2025-07-19 00:20:00,117940.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013498525350093455,0
BTC/USDT,LONG,2025-07-17 23:25:00,119608.0,2025-07-19 00:25:00,117940.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013945555481238714,0
BTC/USDT,LONG,2025-07-17 23:30:00,119491.5,2025-07-19 00:30:00,117952.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.012881250967642026,0
BTC/USDT,LONG,2025-07-17 23:35:00,119425.3,2025-07-19 00:35:00,117876.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.012966264267286746,0
BTC/USDT,LONG,2025-07-17 23:40:00,119360.1,2025-07-19 00:40:00,117884.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.012365941382421763,0
BTC/USDT,LONG,2025-07-17 23:45:00,119410.6,2025-07-19 00:45:00,117842.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013132000006699621,0
BTC/USDT,LONG,2025-07-17 23:50:00,119306.6,2025-07-19 00:50:00,117840.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.012288507090135884,0
BTC/USDT,LONG,2025-07-17 23:55:00,119176.6,2025-07-19 00:55:00,117713.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01228093434449385,0
BTC/USDT,LONG,2025-07-18 00:00:00,119370.0,2025-07-19 01:00:00,117628.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014585741811175387,0
BTC/USDT,LONG,2025-07-18 00:05:00,119220.8,2025-07-19 01:05:00,117810.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.011829311663736554,0
BTC/USDT,LONG,2025-07-18 00:10:00,119037.6,2025-07-19 01:10:00,117885.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.009682654892235779,0
BTC/USDT,LONG,2025-07-18 00:15:00,119166.6,2025-07-19 01:15:00,117934.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01034098480614537,0
BTC/USDT,LONG,2025-07-18 00:20:00,119405.8,2025-07-19 01:20:00,117987.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.011874632555537576,0
BTC/USDT,LONG,2025-07-18 00:25:00,119482.0,2025-07-19 01:25:00,117961.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.012729114008804625,0
BTC/USDT,LONG,2025-07-18 00:30:00,119528.5,2025-07-19 01:30:00,117924.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013422740183303515,0
BTC/USDT,LONG,2025-07-18 00:35:00,119621.0,2025-07-19 01:35:00,117981.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013707459392581545,0
BTC/USDT,LONG,2025-07-18 00:40:00,119731.5,2025-07-19 01:40:00,118000.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014460689125251034,0
BTC/USDT,LONG,2025-07-18 00:45:00,119621.0,2025-07-19 01:45:00,118014.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013431588099079569,0
BTC/USDT,LONG,2025-07-18 00:50:00,119687.1,2025-07-19 01:50:00,118035.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013802657095041988,0
BTC/USDT,LONG,2025-07-18 00:55:00,119735.8,2025-07-19 01:55:00,118010.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014413400169372927,0
BTC/USDT,LONG,2025-07-18 01:00:00,119664.8,2025-07-19 02:00:00,117924.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01454479512772344,0
BTC/USDT,LONG,2025-07-18 01:05:00,119919.9,2025-07-19 02:05:00,117957.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01636092091471057,0
BTC/USDT,LONG,2025-07-18 01:10:00,120259.7,2025-07-19 02:10:00,118009.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01871533023947338,0
BTC/USDT,LONG,2025-07-18 01:15:00,120109.6,2025-07-19 02:15:00,118053.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01711769916809314,0
BTC/USDT,LONG,2025-07-18 01:20:00,120232.4,2025-07-19 02:20:00,118041.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018226368266789937,0
BTC/USDT,LONG,2025-07-18 01:25:00,120167.8,2025-07-19 02:25:00,117957.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018391782157949184,0
BTC/USDT,LONG,2025-07-18 01:30:00,120389.4,2025-07-19 02:30:00,118068.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01927578341614786,0
BTC/USDT,LONG,2025-07-18 01:35:00,120515.2,2025-07-19 02:35:00,118063.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.020340172857863596,0
BTC/USDT,LONG,2025-07-18 01:40:00,120374.5,2025-07-19 02:40:00,118119.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01873652642378572,0
BTC/USDT,LONG,2025-07-18 01:45:00,120299.9,2025-07-19 02:45:00,118165.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017746481917275028,0
BTC/USDT,LONG,2025-07-18 01:50:00,120300.0,2025-07-19 02:50:00,118234.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01717123857024104,0
BTC/USDT,LONG,2025-07-18 01:55:00,120346.1,2025-07-19 02:55:00,118176.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01802634235758374,0
BTC/USDT,LONG,2025-07-18 02:00:00,120149.9,2025-07-19 03:00:00,118151.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0166367179664735,0
BTC/USDT,LONG,2025-07-18 02:05:00,120114.4,2025-07-19 03:05:00,118116.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01663081195926543,0
BTC/USDT,LONG,2025-07-18 02:10:00,120100.0,2025-07-19 03:10:00,118184.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01595253955037464,0
BTC/USDT,LONG,2025-07-18 02:15:00,119985.4,2025-07-19 03:15:00,118195.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01491764831387814,0
BTC/USDT,LONG,2025-07-18 02:20:00,120044.0,2025-07-19 03:20:00,118252.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014922861617406902,0
BTC/USDT,LONG,2025-07-18 02:25:00,120215.5,2025-07-19 03:25:00,118224.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.016563587890080705,0
BTC/USDT,LONG,2025-07-18 02:30:00,120350.0,2025-07-19 03:30:00,118243.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017506439551308636,0
BTC/USDT,LONG,2025-07-18 02:35:00,120327.1,2025-07-19 03:35:00,118308.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01677843145891498,0
BTC/USDT,LONG,2025-07-18 02:40:00,120272.7,2025-07-19 03:40:00,118265.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01669206727711269,0
BTC/USDT,LONG,2025-07-18 02:45:00,120176.8,2025-07-19 03:45:00,118245.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.016068825264110926,0
BTC/USDT,LONG,2025-07-18 02:50:00,120192.4,2025-07-19 03:50:00,118228.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.016342131449243024,0
BTC/USDT,LONG,2025-07-18 02:55:00,120075.2,2025-07-19 03:55:00,118295.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014824043599344411,0
BTC/USDT,LONG,2025-07-18 03:00:00,119960.0,2025-07-19 04:00:00,118262.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014150550183394464,0
BTC/USDT,LONG,2025-07-18 03:05:00,119991.9,2025-07-19 04:05:00,118319.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013936774065582663,0
BTC/USDT,LONG,2025-07-18 03:10:00,120084.6,2025-07-19 04:10:00,118319.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014701302248581488,0
BTC/USDT,LONG,2025-07-18 03:15:00,120172.4,2025-07-19 04:15:00,118234.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01612433470580597,0
BTC/USDT,LONG,2025-07-18 03:20:00,120045.6,2025-07-19 04:20:00,118205.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.015332506980680722,0
BTC/USDT,LONG,2025-07-18 03:25:00,120046.8,2025-07-19 04:25:00,118171.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01562224065947621,0
BTC/USDT,LONG,2025-07-18 03:30:00,120018.1,2025-07-19 04:30:00,118283.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014451986825320513,0
BTC/USDT,LONG,2025-07-18 03:35:00,120167.5,2025-07-19 04:35:00,118192.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01643456009320319,0
BTC/USDT,LONG,2025-07-18 03:40:00,120324.0,2025-07-19 04:40:00,118137.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018171769555533394,0
BTC/USDT,LONG,2025-07-18 03:45:00,120209.6,2025-07-19 04:45:00,118095.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01758428611358829,0
BTC/USDT,LONG,2025-07-18 03:50:00,120218.1,2025-07-19 04:50:00,118142.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017266118829028336,0
BTC/USDT,LONG,2025-07-18 03:55:00,120212.8,2025-07-19 04:55:00,118104.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01753972954627128,0
BTC/USDT,LONG,2025-07-18 04:00:00,119993.4,2025-07-19 05:00:00,118131.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.015516686751104597,0
BTC/USDT,LONG,2025-07-18 04:05:00,119891.2,2025-07-19 05:05:00,118060.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.015267175572519037,0
BTC/USDT,LONG,2025-07-18 04:10:00,119873.9,2025-07-19 05:10:00,118051.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.015205978949546051,0
BTC/USDT,LONG,2025-07-18 04:15:00,119840.5,2025-07-19 05:15:00,118075.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014730412506623412,0
BTC/USDT,LONG,2025-07-18 04:20:00,119841.0,2025-07-19 05:20:00,118088.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014627715055782245,0
BTC/USDT,LONG,2025-07-18 04:25:00,120076.9,2025-07-19 05:25:00,118107.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01640448745762081,0
BTC/USDT,LONG,2025-07-18 04:30:00,120188.6,2025-07-19 05:30:00,118160.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01687847266712488,0
BTC/USDT,LONG,2025-07-18 04:35:00,120300.0,2025-07-19 05:35:00,118214.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017334995843723975,0
BTC/USDT,LONG,2025-07-18 04:40:00,120262.1,2025-07-19 05:40:00,118253.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01670351673553017,0
BTC/USDT,LONG,2025-07-18 04:45:00,120409.8,2025-07-19 05:45:00,118210.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018261802610751023,0
BTC/USDT,LONG,2025-07-18 04:50:00,120465.9,2025-07-19 05:50:00,118179.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01898213519344476,0
BTC/USDT,LONG,2025-07-18 04:55:00,120387.8,2025-07-19 05:55:00,118174.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018388906517105577,0
BTC/USDT,LONG,2025-07-18 05:00:00,120224.4,2025-07-19 06:00:00,118174.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017049783571388075,0
BTC/USDT,LONG,2025-07-18 05:05:00,120300.1,2025-07-19 06:05:00,118244.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01709142386415311,0
BTC/USDT,LONG,2025-07-18 05:10:00,120545.3,2025-07-19 06:10:00,118179.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.019629135271138708,0
BTC/USDT,LONG,2025-07-18 05:15:00,120490.0,2025-07-19 06:15:00,118169.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.019263009378371648,0
BTC/USDT,LONG,2025-07-18 05:20:00,120500.1,2025-07-19 06:20:00,118123.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01971948570997046,0
BTC/USDT,LONG,2025-07-18 05:25:00,120537.1,2025-07-19 06:25:00,118034.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.020759583563898606,0
BTC/USDT,LONG,2025-07-18 05:30:00,120463.3,2025-07-19 06:30:00,118115.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.019491413567451665,0
BTC/USDT,LONG,2025-07-18 05:35:00,120368.1,2025-07-19 06:35:00,118131.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018583827442653068,0
BTC/USDT,LONG,2025-07-18 05:40:00,120267.6,2025-07-19 06:40:00,118071.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018262607718121993,0
BTC/USDT,LONG,2025-07-18 05:45:00,120415.3,2025-07-19 06:45:00,118108.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.019161186327651077,0
BTC/USDT,LONG,2025-07-18 05:50:00,120546.6,2025-07-19 06:50:00,118100.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.020289249136848347,0
BTC/USDT,LONG,2025-07-18 05:55:00,120588.3,2025-07-19 06:55:00,118136.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.02032867201876143,0
BTC/USDT,LONG,2025-07-18 06:00:00,120472.6,2025-07-19 07:00:00,118183.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018999340928974793,0
BTC/USDT,LONG,2025-07-18 06:05:00,120341.3,2025-07-19 07:05:00,118224.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017588309250440255,0
BTC/USDT,LONG,2025-07-18 06:10:00,120419.7,2025-07-19 07:10:00,118225.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0182245928199455,0
BTC/USDT,LONG,2025-07-18 06:15:00,120317.9,2025-07-19 07:15:00,118261.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01708806420324823,0
BTC/USDT,LONG,2025-07-18 06:20:00,120283.0,2025-07-19 07:20:00,118299.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01649443395991121,0
BTC/USDT,LONG,2025-07-18 06:25:00,120153.9,2025-07-19 07:25:00,118244.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.015887957028444356,0
BTC/USDT,LONG,2025-07-18 06:30:00,120158.9,2025-07-19 07:30:00,118190.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.016379976847324645,0
BTC/USDT,LONG,2025-07-18 06:35:00,120296.0,2025-07-19 07:35:00,118190.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01750016625656711,0
BTC/USDT,LONG,2025-07-18 06:40:00,120265.6,2025-07-19 07:40:00,118138.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0176900127717319,0
BTC/USDT,LONG,2025-07-18 06:45:00,120408.8,2025-07-19 07:45:00,118153.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.018731189082525603,0
BTC/USDT,LONG,2025-07-18 06:50:00,120290.1,2025-07-19 07:50:00,118147.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01781443360675574,0
BTC/USDT,LONG,2025-07-18 06:55:00,120238.5,2025-07-19 07:55:00,118135.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01749439655351655,0
BTC/USDT,LONG,2025-07-18 07:00:00,120238.7,2025-07-19 08:00:00,118224.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.016749183083316722,0
BTC/USDT,LONG,2025-07-18 07:05:00,120290.0,2025-07-19 08:05:00,118200.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017373846537534245,0
BTC/USDT,LONG,2025-07-18 07:10:00,120081.3,2025-07-19 08:10:00,118036.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.017030961523567832,0
BTC/USDT,LONG,2025-07-18 07:15:00,119849.9,2025-07-19 08:15:00,118024.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01523488964112606,0
BTC/USDT,LONG,2025-07-18 07:20:00,119813.0,2025-07-19 08:20:00,118027.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014899885655145911,0
BTC/USDT,LONG,2025-07-18 07:25:00,119666.6,2025-07-19 08:25:00,118063.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013393043673004928,0
BTC/USDT,LONG,2025-07-18 07:30:00,119694.2,2025-07-19 08:30:00,117928.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.01474925267891004,0
BTC/USDT,LONG,2025-07-18 07:35:00,119711.7,2025-07-19 08:35:00,118021.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014123097408189818,0
BTC/USDT,LONG,2025-07-18 07:40:00,119852.8,2025-07-19 08:40:00,118063.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.014931649490041166,0
BTC/USDT,LONG,2025-07-18 07:45:00,119756.6,2025-07-19 08:45:00,118106.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.013780451348819212,0
BTC/USDT,LONG,2025-07-18 07:50:00,119497.0,2025-07-19 08:50:00,118032.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.012259722001389157,0
BTC/USDT,LONG,2025-07-18 07:55:00,119356.6,2025-07-19 08:55:00,118057.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.010886704212418993,0
BTC/USDT,LONG,2025-07-18 08:00:00,119269.6,2025-07-19 09:00:00,118070.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.010057047227457793,0
BTC/USDT,LONG,2025-07-18 08:05:00,119269.9,2025-07-19 09:05:00,118118.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.009650381194249345,0
BTC/USDT,LONG,2025-07-18 08:10:00,119260.2,2025-07-19 09:10:00,118100.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.00972746985163526,0
BTC/USDT,LONG,2025-07-18 08:15:00,119366.5,2025-07-19 09:15:00,118126.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.010392363016424206,0
BTC/USDT,LONG,2025-07-18 08:20:00,119250.3,2025-07-19 09:20:00,118169.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.009065805285185915,0
BTC/USDT,LONG,2025-07-18 08:25:00,119130.2,2025-07-19 09:25:00,118172.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.008037424599303955,0
BTC/USDT,LONG,2025-07-18 08:30:00,118828.2,2025-07-19 09:30:00,118193.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.005341324702385436,0
BTC/USDT,LONG,2025-07-18 08:35:00,118577.5,2025-07-19 09:35:00,118230.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.002930572832114018,0
BTC/USDT,LONG,2025-07-18 08:40:00,118460.9,2025-07-19 09:40:00,118277.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.001548190162323553,0
BTC/USDT,LONG,2025-07-18 08:45:00,118501.4,2025-07-19 09:45:00,118294.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0017485025493369454,0
BTC/USDT,LONG,2025-07-18 08:50:00,118700.1,2025-07-19 09:50:00,118173.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.00443976037088427,0
BTC/USDT,LONG,2025-07-18 08:55:00,118637.3,2025-07-19 09:55:00,118205.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0036430363806323734,0
BTC/USDT,LONG,2025-07-18 09:00:00,118526.9,2025-07-19 10:00:00,118182.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.002907356895354483,0
BTC/USDT,LONG,2025-07-18 09:05:00,118688.9,2025-07-19 10:05:00,118142.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.004606159463943107,0
BTC/USDT,LONG,2025-07-18 09:10:00,118842.5,2025-07-19 10:10:00,118196.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.005439973073605823,0
BTC/USDT,LONG,2025-07-18 09:15:00,118804.2,2025-07-19 10:15:00,118218.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.004929118667521782,0
BTC/USDT,LONG,2025-07-18 09:20:00,118741.9,2025-07-19 10:20:00,118272.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.003951427423681085,0
BTC/USDT,LONG,2025-07-18 09:25:00,118649.7,2025-07-19 10:25:00,118299.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0029481743316671083,0
BTC/USDT,LONG,2025-07-18 09:30:00,118741.8,2025-07-19 10:30:00,118290.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0038040521534960484,0
BTC/USDT,LONG,2025-07-18 09:35:00,118870.9,2025-07-19 10:35:00,118297.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.004820355528560817,0
BTC/USDT,LONG,2025-07-18 09:40:00,118813.1,2025-07-19 10:40:00,118406.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0034221815607875378,0
BTC/USDT,LONG,2025-07-18 09:45:00,118883.3,2025-07-19 10:45:00,118337.6,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.004590215783040991,0
BTC/USDT,LONG,2025-07-18 09:50:00,118815.0,2025-07-19 10:50:00,118345.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.003955729495434078,0
BTC/USDT,LONG,2025-07-18 09:55:00,118885.0,2025-07-19 10:55:00,118410.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0039912520503007105,0
BTC/USDT,LONG,2025-07-18 10:00:00,118760.1,2025-07-19 11:00:00,118454.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0025698866875323583,0
BTC/USDT,LONG,2025-07-18 10:05:00,118722.4,2025-07-19 11:05:00,118383.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0028587697014210815,0
BTC/USDT,LONG,2025-07-18 10:10:00,118680.9,2025-07-19 11:10:00,118270.2,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0034605399857938145,0
BTC/USDT,LONG,2025-07-18 10:15:00,118605.0,2025-07-19 11:15:00,118286.1,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.002688756797774075,0
BTC/USDT,LONG,2025-07-18 10:20:00,118759.7,2025-07-19 11:20:00,118382.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.003174477537413786,0
BTC/USDT,LONG,2025-07-18 10:25:00,118796.7,2025-07-19 11:25:00,118436.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0030320707561741793,0
BTC/USDT,LONG,2025-07-18 10:30:00,118887.9,2025-07-19 11:30:00,118395.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.004140034435800423,0
BTC/USDT,LONG,2025-07-18 10:35:00,118831.8,2025-07-19 11:35:00,118419.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0034679269353826655,0
BTC/USDT,LONG,2025-07-18 10:40:00,118929.5,2025-07-19 11:40:00,118396.7,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.004479965021294153,0
BTC/USDT,LONG,2025-07-18 10:45:00,119101.2,2025-07-19 11:45:00,118321.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.006547373158288942,0
BTC/USDT,LONG,2025-07-18 10:50:00,119148.7,2025-07-19 11:50:00,118301.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.007114639102231053,0
BTC/USDT,LONG,2025-07-18 10:55:00,119240.1,2025-07-19 11:55:00,118300.0,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.00788409268358552,0
BTC/USDT,LONG,2025-07-18 11:00:00,119115.6,2025-07-19 12:00:00,118270.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.007094788591922517,0
BTC/USDT,LONG,2025-07-18 11:05:00,119100.5,2025-07-19 12:05:00,118233.9,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.007276207908447117,0
BTC/USDT,LONG,2025-07-18 11:10:00,118980.8,2025-07-19 12:10:00,118166.4,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.006844801850382656,0
BTC/USDT,LONG,2025-07-18 11:15:00,118961.2,2025-07-19 12:15:00,118131.8,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.006972021129578335,0
BTC/USDT,LONG,2025-07-18 11:20:00,118814.9,2025-07-19 12:20:00,118224.3,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.004970757034681604,0
BTC/USDT,LONG,2025-07-18 11:25:00,118890.3,2025-07-19 12:25:00,118175.5,NON_IDEAL_LONG_LOSS_OR_FLAT,-0.0060122650880686055,0
