symbol,side,entry_time,entry_price,exit_time,exit_price,reason,pnl,label
OP/USDT,LONG,2025-07-08 15:47:45,0.535700,2025-07-08 16:08:51,0.532600,SL,-0.005787,0
SOL/USDT,LONG,2025-07-08 15:39:38,150.330000,2025-07-08 16:11:16,149.550000,SL,-0.005189,0
WIF/USDT,LONG,2025-07-08 15:59:32,0.837100,2025-07-08 16:11:23,0.831700,SL,-0.006451,0
BNB/USDT,SHORT,2025-07-08 15:35:40,661.060000,2025-07-08 16:12:34,657.390000,TP2,0.005552,1
WIF/USDT,LONG,2025-07-08 16:00:51,0.837100,2025-07-08 16:21:55,0.838000,SL,0.001075,1
ZRX/USDT,LONG,2025-07-08 15:46:24,0.217300,2025-07-08 16:22:00,0.218400,TP1,0.005062,1
OP/USDT,LONG,2025-07-08 15:49:04,0.535700,2025-07-08 16:22:01,0.536800,TP1,0.002053,1
MEME/USDT,LONG,2025-07-08 15:42:21,0.001501,2025-07-08 16:23:12,0.001511,TP1,0.006662,1
OP/USDT,LONG,2025-07-08 15:50:23,0.535700,2025-07-08 16:23:20,0.537100,TP2,0.002613,1
POPCAT/USDT,LONG,2025-07-08 15:35:49,0.279700,2025-07-08 16:24:34,0.282200,TP1,0.008938,1
LINK/USDT,LONG,2025-07-08 15:47:41,13.489000,2025-07-08 16:24:35,13.559000,TP1,0.005189,1
MEME/USDT,LONG,2025-07-08 15:43:40,0.001501,2025-07-08 16:25:50,0.001517,TP2,0.010660,1
ALGO/USDT,LONG,2025-07-08 15:35:51,0.175100,2025-07-08 16:25:55,0.176000,TP1,0.005140,1
LDO/USDT,LONG,2025-07-08 15:39:52,0.705800,2025-07-08 16:25:59,0.711200,TP1,0.007651,1
ETH/USDT,LONG,2025-07-08 15:47:29,2565.590000,2025-07-08 16:27:02,2578.680000,TP1,0.005102,1
SOL/USDT,LONG,2025-07-08 15:40:57,150.330000,2025-07-08 16:27:04,150.400000,SL,0.000466,1
MEME/USDT,LONG,2025-07-08 15:44:59,0.001501,2025-07-08 16:27:09,0.001520,TP3,0.012658,1
WIF/USDT,LONG,2025-07-08 16:02:10,0.837100,2025-07-08 16:27:11,0.846900,TP1,0.011707,1
ZRX/USDT,LONG,2025-07-08 15:47:43,0.217300,2025-07-08 16:27:16,0.219100,TP2,0.008283,1
OP/USDT,LONG,2025-07-08 15:51:44,0.535700,2025-07-08 16:27:17,0.539200,TP3,0.006534,1
LDO/USDT,LONG,2025-07-08 15:41:11,0.705800,2025-07-08 16:27:18,0.713600,TP2,0.011051,1
ETH/USDT,LONG,2025-07-09 07:56:51,2565.590000,2025-07-09 07:56:51,2623.500000,TP3,0.022572,1
XRP/USDT,LONG,2025-07-09 07:56:55,2.282100,2025-07-09 07:56:55,2.331300,TP3,0.021559,1
CAKE/USDT,LONG,2025-07-09 07:56:56,2.260300,2025-07-09 07:56:56,2.293600,TP3,0.014733,1
DOGE/USDT,LONG,2025-07-09 07:56:58,0.169390,2025-07-09 07:56:58,0.171850,TP3,0.014523,1
MEME/USDT,LONG,2025-07-09 07:56:59,0.001517,2025-07-09 07:56:59,0.001561,TP3,0.029005,1
WIF/USDT,LONG,2025-07-09 07:57:00,0.840700,2025-07-09 07:57:00,0.851300,TP2,0.012609,1
POPCAT/USDT,LONG,2025-07-09 07:57:02,0.279700,2025-07-09 07:57:02,0.297200,TP3,0.062567,1
LINK/USDT,LONG,2025-07-09 07:57:03,13.489000,2025-07-09 07:57:03,14.143000,TP3,0.048484,1
ALGO/USDT,LONG,2025-07-09 07:57:04,0.175100,2025-07-09 07:57:04,0.182900,TP3,0.044546,1
ZRX/USDT,LONG,2025-07-09 07:57:06,0.217300,2025-07-09 07:57:06,0.225800,TP3,0.039116,1
LDO/USDT,LONG,2025-07-09 07:57:08,0.705800,2025-07-09 07:57:08,0.728100,TP3,0.031595,1
WIF/USDT,LONG,2025-07-09 07:58:20,0.840700,2025-07-09 08:36:35,0.852900,TP3,0.014512,1
ZRX/USDT,LONG,2025-07-09 07:58:25,0.225800,2025-07-09 08:47:13,0.227100,TP1,0.005757,1
ZRX/USDT,LONG,2025-07-09 07:59:44,0.225800,2025-07-09 08:49:51,0.227500,TP2,0.007529,1
OP/USDT,LONG,2025-07-09 07:58:26,0.551700,2025-07-09 08:51:12,0.554900,TP1,0.005800,1
ETH/USDT,SHORT,2025-07-09 08:07:24,2623.700000,2025-07-09 09:01:30,2610.310000,TP1,0.005103,1
ETH/USDT,SHORT,2025-07-09 08:08:43,2623.700000,2025-07-09 09:10:43,2607.390000,TP2,0.006216,1
ETH/USDT,SHORT,2025-07-09 08:10:02,2623.700000,2025-07-09 09:12:02,2604.840000,TP3,0.007188,1
LINK/USDT,LONG,2025-07-09 08:01:00,14.145000,2025-07-09 09:16:11,14.073000,SL,-0.005090,0
OP/USDT,LONG,2025-07-09 07:59:45,0.551700,2025-07-09 09:25:28,0.548500,SL,-0.005800,0
WIF/USDT,LONG,2025-07-09 07:59:39,0.840700,2025-07-09 09:33:16,0.846700,SL,0.007137,1
POPCAT/USDT,SHORT,2025-07-09 08:16:51,0.294400,2025-07-09 09:33:17,0.291400,TP1,0.010190,1
WIF/USDT,LONG,2025-07-09 08:00:58,0.840700,2025-07-09 09:49:06,0.852200,SL,0.013679,1
WIF/USDT,LONG,2025-07-09 08:02:17,0.840700,2025-07-09 09:55:41,0.856900,TP1,0.019270,1
LDO/USDT,LONG,2025-07-09 08:03:43,0.728700,2025-07-09 10:07:40,0.724100,SL,-0.006313,0
MEME/USDT,LONG,2025-07-09 07:58:18,0.001560,2025-07-09 10:08:51,0.001569,TP1,0.005769,1
XRP/USDT,SHORT,2025-07-09 07:58:14,2.330300,2025-07-09 10:11:25,2.345600,SL,-0.006566,0
OP/USDT,LONG,2025-07-09 08:01:04,0.551700,2025-07-09 10:43:24,0.551000,SL,-0.001269,0
ZRX/USDT,LONG,2025-07-09 08:01:03,0.225800,2025-07-09 11:00:37,0.227600,TP3,0.007972,1
MEME/USDT,LONG,2025-07-09 07:59:37,0.001560,2025-07-09 11:01:50,0.001575,TP2,0.009615,1
DOGE/USDT,SHORT,2025-07-09 08:10:09,0.171880,2025-07-09 11:04:26,0.172810,SL,-0.005411,0
POPCAT/USDT,SHORT,2025-07-09 08:18:10,0.294400,2025-07-09 11:07:08,0.297900,SL,-0.011889,0
MEME/USDT,LONG,2025-07-09 08:00:56,0.001560,2025-07-09 11:08:27,0.001578,TP3,0.011538,1
WIF/USDT,LONG,2025-07-09 08:03:36,0.840700,2025-07-09 11:08:28,0.858900,TP2,0.021649,1
LDO/USDT,LONG,2025-07-09 08:05:03,0.728700,2025-07-09 11:11:14,0.733400,TP1,0.006450,1
ETH/USDT,SHORT,2025-07-09 08:11:22,2623.700000,2025-07-09 11:12:17,2622.840000,TP1,0.000328,1
OP/USDT,LONG,2025-07-09 08:02:23,0.551700,2025-07-09 11:12:32,0.553600,TP1,0.003444,1
LDO/USDT,LONG,2025-07-09 08:06:22,0.728700,2025-07-09 11:12:34,0.734500,TP2,0.007959,1
XRP/USDT,SHORT,2025-07-09 11:14:10,2.354700,2025-07-09 11:16:49,2.371900,SL,-0.007305,0
ALGO/USDT,LONG,2025-07-09 11:14:19,0.183000,2025-07-09 11:18:17,0.184100,TP1,0.006011,1
WIF/USDT,LONG,2025-07-09 11:14:15,0.852000,2025-07-09 11:30:05,0.860900,TP3,0.010446,1
ZRX/USDT,LONG,2025-07-09 11:14:21,0.227600,2025-07-09 11:40:42,0.226300,SL,-0.005712,0
ALGO/USDT,LONG,2025-07-09 11:15:38,0.183000,2025-07-09 11:44:38,0.184300,TP2,0.007104,1
SOL/USDT,SHORT,2025-07-09 11:14:09,152.840000,2025-07-09 11:45:47,153.630000,SL,-0.005169,0
ALGO/USDT,LONG,2025-07-09 11:16:58,0.183000,2025-07-09 11:45:57,0.185200,TP3,0.012022,1
ETH/USDT,LONG,2025-07-09 11:14:06,2609.260000,2025-07-09 11:47:03,2626.470000,TP2,0.006596,1
OP/USDT,LONG,2025-07-09 11:14:22,0.550600,2025-07-09 11:47:19,0.554400,TP2,0.006902,1
LDO/USDT,LONG,2025-07-09 11:14:23,0.729000,2025-07-09 11:47:20,0.736300,TP3,0.010014,1
ETH/USDT,LONG,2025-07-09 11:15:26,2609.260000,2025-07-09 12:08:09,2630.840000,TP3,0.008271,1
OP/USDT,LONG,2025-07-09 11:15:41,0.550600,2025-07-09 12:08:24,0.556500,TP3,0.010716,1
BTC/USDT,SHORT,2025-07-09 11:14:05,108729.300000,2025-07-09 12:10:46,109353.400000,SL,-0.005740,0
LINK/USDT,LONG,2025-07-09 11:14:18,14.009000,2025-07-09 12:14:58,14.092000,TP1,0.005925,1
CAKE/USDT,SHORT,2025-07-09 11:14:11,2.293100,2025-07-09 12:20:09,2.305100,SL,-0.005233,0
LINK/USDT,LONG,2025-07-09 11:15:37,14.009000,2025-07-09 12:20:16,14.117000,TP3,0.007709,1
MEME/USDT,LONG,2025-07-09 12:17:33,0.001574,2025-07-09 12:25:28,0.001585,TP1,0.006989,1
MEME/USDT,LONG,2025-07-09 12:18:52,0.001574,2025-07-09 12:34:43,0.001588,TP2,0.008895,1
XRP/USDT,SHORT,2025-07-09 13:39:39,2.390600,2025-07-09 13:42:18,2.376600,TP1,0.005856,1
XRP/USDT,SHORT,2025-07-09 13:40:58,2.390600,2025-07-09 13:43:37,2.372500,TP2,0.007571,1
ETH/USDT,SHORT,2025-07-09 13:49:57,2659.720000,2025-07-09 13:49:57,2673.390000,SL,-0.005140,0
ALGO/USDT,SHORT,2025-07-09 13:50:10,0.188400,2025-07-09 13:51:29,0.187200,TP1,0.006369,1
WIF/USDT,SHORT,2025-07-09 13:50:06,0.868300,2025-07-09 13:56:43,0.860400,TP1,0.009098,1
XRP/USDT,SHORT,2025-07-09 13:50:01,2.390600,2025-07-09 13:59:17,2.365900,TP3,0.010332,1
WIF/USDT,SHORT,2025-07-09 13:51:25,0.868300,2025-07-09 14:00:41,0.859000,TP2,0.010711,1
WIF/USDT,SHORT,2025-07-09 13:52:44,0.868300,2025-07-09 14:03:19,0.855800,TP3,0.014396,1
SOL/USDT,SHORT,2025-07-09 13:49:59,154.210000,2025-07-09 14:04:32,153.350000,TP1,0.005577,1
LINK/USDT,SHORT,2025-07-09 13:50:08,14.106000,2025-07-09 14:04:41,14.032000,TP1,0.005246,1
ALGO/USDT,SHORT,2025-07-09 13:51:29,0.188400,2025-07-09 14:04:43,0.186600,TP2,0.009554,1
LDO/USDT,SHORT,2025-07-09 13:50:14,0.746500,2025-07-09 14:19:18,0.753100,SL,-0.008841,0
SOL/USDT,SHORT,2025-07-09 13:51:19,154.210000,2025-07-09 14:25:39,155.420000,SL,-0.007846,0
OP/USDT,SHORT,2025-07-09 13:50:12,0.560000,2025-07-09 14:25:52,0.564500,SL,-0.008036,0
MEME/USDT,LONG,2025-07-09 13:50:05,0.001574,2025-07-09 14:31:02,0.001565,SL,-0.005718,0
LINK/USDT,SHORT,2025-07-09 13:51:28,14.106000,2025-07-09 14:31:06,13.951000,TP3,0.010988,1
ALGO/USDT,SHORT,2025-07-09 13:52:48,0.188400,2025-07-09 14:31:07,0.185900,TP3,0.013270,1
WIF/USDT,LONG,2025-07-09 15:57:01,0.857000,2025-07-09 16:11:31,0.864400,TP1,0.008635,1
WIF/USDT,LONG,2025-07-09 15:58:20,0.857000,2025-07-09 16:12:50,0.867900,TP2,0.012719,1
POPCAT/USDT,LONG,2025-07-09 16:04:57,0.297200,2025-07-09 16:12:52,0.300500,TP1,0.011104,1
ETH/USDT,SHORT,2025-07-09 15:39:41,2646.600000,2025-07-09 16:19:17,2661.600000,SL,-0.005668,0
SOL/USDT,SHORT,2025-07-09 16:08:47,153.770000,2025-07-09 16:19:19,154.570000,SL,-0.005203,0
DOGE/USDT,LONG,2025-07-09 15:27:53,0.172830,2025-07-09 16:19:23,0.173750,TP1,0.005323,1
BTC/USDT,LONG,2025-07-10 06:43:12,108952.700000,2025-07-10 06:43:12,111093.600000,TP3,0.019650,1
BNB/USDT,SHORT,2025-07-10 06:43:15,661.060000,2025-07-10 06:43:15,670.300000,SL,-0.013978,0
DOGE/USDT,LONG,2025-07-10 06:43:21,0.172830,2025-07-10 06:43:21,0.180500,TP3,0.044379,1
MEME/USDT,LONG,2025-07-10 06:43:23,0.001567,2025-07-10 06:43:23,0.001641,TP3,0.047224,1
WIF/USDT,LONG,2025-07-10 06:43:24,0.857000,2025-07-10 06:43:24,0.950300,TP3,0.108868,1
POPCAT/USDT,LONG,2025-07-10 06:43:26,0.297200,2025-07-10 06:43:26,0.334600,TP3,0.125841,1
LINK/USDT,SHORT,2025-07-10 06:43:27,13.999000,2025-07-10 06:43:27,14.279000,SL,-0.020001,0
OP/USDT,SHORT,2025-07-10 06:43:31,0.557800,2025-07-10 06:43:31,0.590600,SL,-0.058802,0
LDO/USDT,LONG,2025-07-10 06:43:33,0.748600,2025-07-10 06:43:33,0.788800,TP3,0.053700,1
XRP/USDT,LONG,2025-07-10 07:23:24,2.419300,2025-07-10 07:24:46,2.432500,TP1,0.005456,1
XRP/USDT,LONG,2025-07-10 07:24:46,2.419300,2025-07-10 07:26:07,2.436100,TP2,0.006944,1
XRP/USDT,LONG,2025-07-10 07:26:07,2.419300,2025-07-10 07:35:04,2.437700,TP3,0.007606,1
ALGO/USDT,LONG,2025-07-10 07:41:30,0.194300,2025-07-10 07:44:13,0.195600,TP1,0.006691,1
WIF/USDT,LONG,2025-07-10 08:09:20,0.960000,2025-07-10 08:35:11,0.967200,TP1,0.007500,1
WIF/USDT,LONG,2025-07-10 08:10:41,0.960000,2025-07-10 08:36:32,0.971200,TP2,0.011667,1
POPCAT/USDT,SHORT,2025-07-10 08:09:21,0.336300,2025-07-10 08:37:55,0.339500,SL,-0.009515,0
LINK/USDT,SHORT,2025-07-10 08:09:22,14.386000,2025-07-10 08:37:57,14.462000,SL,-0.005283,0
ALGO/USDT,LONG,2025-07-10 08:09:24,0.194300,2025-07-10 08:37:58,0.196000,TP3,0.008749,1
SOL/USDT,SHORT,2025-07-10 08:09:12,158.060000,2025-07-10 08:44:35,159.080000,SL,-0.006453,0
WIF/USDT,LONG,2025-07-10 08:12:03,0.960000,2025-07-10 08:46:03,0.975300,TP3,0.015937,1
POPCAT/USDT,LONG,2025-07-10 09:08:01,0.339600,2025-07-10 09:08:01,0.344400,TP1,0.014134,1
POPCAT/USDT,LONG,2025-07-10 09:09:22,0.339600,2025-07-10 09:09:22,0.344900,TP2,0.015607,1
OP/USDT,SHORT,2025-07-10 09:22:45,0.592200,2025-07-10 09:36:21,0.595300,SL,-0.005235,0
CAKE/USDT,LONG,2025-07-10 09:54:06,2.389700,2025-07-10 10:03:38,2.375300,SL,-0.006026,0
OP/USDT,LONG,2025-07-10 10:05:57,0.591900,2025-07-10 10:12:40,0.588700,SL,-0.005406,0
BNB/USDT,LONG,2025-07-10 10:05:42,673.050000,2025-07-10 10:13:45,669.410000,SL,-0.005408,0
SOL/USDT,SHORT,2025-07-10 10:16:27,158.450000,2025-07-10 11:04:05,157.250000,TP1,0.007573,1
LDO/USDT,SHORT,2025-07-10 11:30:08,0.792000,2025-07-10 11:34:14,0.778400,TP3,0.017172,1
MEME/USDT,LONG,2025-07-10 11:29:58,0.001664,2025-07-10 11:40:52,0.001654,SL,-0.006010,0
XRP/USDT,SHORT,2025-07-10 11:29:54,2.445200,2025-07-10 11:46:14,2.457700,SL,-0.005112,0
DOGE/USDT,LONG,2025-07-10 11:29:57,0.181090,2025-07-10 12:03:51,0.180160,SL,-0.005136,0
LINK/USDT,SHORT,2025-07-10 11:30:03,14.400000,2025-07-10 12:03:56,14.292000,TP1,0.007500,1
MEME/USDT,LONG,2025-07-10 11:31:20,0.001664,2025-07-10 12:09:17,0.001654,SL,-0.006010,0
OP/USDT,LONG,2025-07-10 11:30:07,0.592600,2025-07-10 12:17:33,0.589300,SL,-0.005569,0
ZRX/USDT,LONG,2025-07-10 11:30:05,0.235300,2025-07-10 12:18:53,0.234100,SL,-0.005100,0
POPCAT/USDT,LONG,2025-07-10 11:30:01,0.339600,2025-07-10 12:33:44,0.336600,SL,-0.008834,0
BNB/USDT,LONG,2025-07-10 11:29:51,670.220000,2025-07-10 12:54:00,670.990000,TP2,0.001149,1
OP/USDT,LONG,2025-07-10 11:31:29,0.592600,2025-07-10 13:02:27,0.596700,TP1,0.006919,1
LDO/USDT,SHORT,2025-07-10 11:31:30,0.792000,2025-07-10 13:18:49,0.780500,TP1,0.014520,1
WIF/USDT,LONG,2025-07-10 12:07:57,0.970100,2025-07-10 13:21:23,0.984300,TP1,0.014638,1
OP/USDT,LONG,2025-07-10 11:32:51,0.592600,2025-07-10 13:28:18,0.601200,TP2,0.014512,1
ETH/USDT,SHORT,2025-07-10 11:29:50,2774.840000,2025-07-10 13:45:43,2790.750000,SL,-0.005734,0
CAKE/USDT,SHORT,2025-07-10 11:43:32,2.381600,2025-07-10 13:45:50,2.395300,SL,-0.005752,0
SOL/USDT,SHORT,2025-07-10 11:29:53,158.450000,2025-07-10 13:59:23,156.750000,TP2,0.010729,1
DOGE/USDT,LONG,2025-07-10 11:31:18,0.181090,2025-07-10 14:02:11,0.179330,SL,-0.009719,0
XRP/USDT,SHORT,2025-07-10 11:31:16,2.445200,2025-07-10 14:06:13,2.418100,TP1,0.011083,1
LINK/USDT,SHORT,2025-07-10 11:31:24,14.400000,2025-07-10 14:06:22,14.242000,TP2,0.010972,1
ALGO/USDT,SHORT,2025-07-10 11:34:10,0.194800,2025-07-10 14:06:23,0.192500,TP1,0.011807,1
ZRX/USDT,LONG,2025-07-10 11:31:27,0.235300,2025-07-10 14:25:28,0.233500,SL,-0.007650,0
SOL/USDT,SHORT,2025-07-10 11:31:14,158.450000,2025-07-10 14:26:37,156.270000,TP3,0.013758,1
LINK/USDT,SHORT,2025-07-10 11:32:46,14.400000,2025-07-10 14:28:08,14.216000,TP3,0.012778,1
MEME/USDT,LONG,2025-07-10 11:32:42,0.001664,2025-07-10 14:30:46,0.001674,TP1,0.006010,1
ETH/USDT,SHORT,2025-07-10 14:50:32,2758.750000,2025-07-10 14:53:10,2776.510000,SL,-0.006438,0
BTC/USDT,SHORT,2025-07-15 13:36:38,111193.300000,2025-07-15 13:36:38,118050.000000,SL,-0.061665,0
BNB/USDT,LONG,2025-07-15 13:36:41,670.220000,2025-07-15 13:36:41,684.110000,TP3,0.020725,1
XRP/USDT,SHORT,2025-07-15 13:36:44,2.444500,2025-07-15 13:36:44,2.915800,SL,-0.192800,0
MEME/USDT,SHORT,2025-07-15 13:36:47,0.001695,2025-07-15 13:36:47,0.001781,SL,-0.050737,0
WIF/USDT,LONG,2025-07-15 13:36:49,0.970100,2025-07-15 13:36:49,1.033500,TP3,0.065354,1
ALGO/USDT,SHORT,2025-07-15 13:36:53,0.194800,2025-07-15 13:36:53,0.288100,SL,-0.478953,0
OP/USDT,LONG,2025-07-15 13:36:55,0.590500,2025-07-15 13:36:55,0.662500,TP3,0.121931,1
LDO/USDT,LONG,2025-07-15 13:36:56,0.771600,2025-07-15 13:36:56,0.858900,TP3,0.113142,1
CAKE/USDT,SHORT,2025-07-15 13:47:07,2.383300,2025-07-15 13:48:28,2.395500,SL,-0.005119,0
XRP/USDT,SHORT,2025-07-15 14:34:42,2.897500,2025-07-15 14:43:17,2.870500,TP1,0.009318,1
CAKE/USDT,SHORT,2025-07-15 13:48:28,2.383300,2025-07-15 14:43:18,2.371600,SL,0.004909,1
POPCAT/USDT,SHORT,2025-07-15 14:34:50,0.372800,2025-07-15 14:43:25,0.364600,TP1,0.021996,1
